id,belongs_to_collection,budget,genres,original_language,popularity,production_companies,production_countries,release_date,runtime,spoken_languages,Keywords,cast,crew,revenue
227,228,,7500000.0,289.0,0,8.593196,807.0,38.0,20024.75,100.0,1.0,1081.0,2059.0,618.0,26096852
228,229,,6244087.0,84.0,0,11.722424,1782.0,1.0,5281.6875,145.0,48.0,266.0,1214.0,1534.0,638641
229,230,,14000000.0,289.0,0,1.596058,1597.0,1.0,14698.75,139.0,1.0,329.0,528.0,2313.0,2474000
230,231,,110000000.0,382.0,0,7.8250720000000005,796.0,108.0,18063.75,120.0,207.0,55.0,1743.0,1056.0,72178895
231,232,,800000.0,289.0,0,0.941994,2368.0,1.0,14159.75,114.0,1.0,2480.0,1584.0,2747.0,1001437
232,233,,,538.0,0,3.7413300000000005,1546.0,63.0,21460.75,93.0,1.0,,208.0,1478.0,2225098
233,234,,,629.0,0,0.492745,,1.0,19757.75,101.0,1.0,2628.0,,2893.0,206728
234,235,,30000000.0,366.0,0,21.791110999999997,646.0,38.0,22567.75,140.0,57.0,1215.0,2259.0,2977.0,8574339
235,236,,,91.0,0,6.183051,302.0,1.0,19031.75,94.0,43.0,1375.0,1837.0,81.0,27297451
236,237,219.0,15000000.0,322.0,0,3.4504019999999995,497.0,1.0,15202.75,87.0,33.0,433.0,1728.0,13.0,5600000
237,238,416.0,,532.0,8,0.619347,1375.0,173.0,8656.75,95.0,382.0,2305.0,2749.0,549.0,1622164
238,239,,22000000.0,120.0,0,11.945397,50.0,1.0,12975.75,127.0,1.0,649.0,290.0,129.0,505000000
239,240,,20000000.0,291.0,0,5.270187,1215.0,1.0,17512.75,118.0,1.0,2609.0,2063.0,19.0,57588485
240,241,,,419.0,0,2.592927,520.0,1.0,15620.75,102.0,1.0,1075.0,1903.0,2009.0,5790448
241,242,,70000000.0,185.0,0,6.660309,2273.0,132.0,21347.75,88.0,1.0,,2715.0,1851.0,18662027
242,243,,,154.0,14,12.653798,1804.0,152.0,19935.75,114.0,89.0,458.0,2692.0,1979.0,80768
243,244,,,551.0,0,8.416802,89.0,1.0,14914.75,103.0,33.0,1939.0,1739.0,565.0,17519169
244,245,,,823.0,0,2.7384209999999998,1543.0,1.0,8880.75,96.0,1.0,1751.0,807.0,736.0,43885000
245,246,,19000000.0,534.0,0,9.106146,1099.0,1.0,19646.75,109.0,1.0,891.0,2338.0,267.0,18755936
246,247,107.0,23000000.0,826.0,0,14.134879999999999,270.0,1.0,14453.75,101.0,323.0,1295.0,151.0,1766.0,351583407
247,248,,18339750.0,250.0,17,7.692239999999999,1335.0,271.0,18147.75,156.0,314.0,190.0,660.0,441.0,92180910
248,249,,102000000.0,507.0,0,9.646208,624.0,158.0,16958.75,99.0,204.0,436.0,1267.0,2390.0,147080413
249,250,,7920000.0,765.0,0,11.162277,1137.0,37.0,8678.75,140.0,208.0,1445.0,1538.0,1107.0,14560084
250,251,225.0,12560000.0,532.0,4,4.0529910000000005,1292.0,59.0,16838.75,105.0,178.0,,2131.0,1926.0,42700000
251,252,,98000000.0,353.0,0,7.284477000000001,736.0,74.0,14964.75,119.0,133.0,1318.0,1648.0,873.0,10017322
252,253,,8500000.0,562.0,0,6.57613,546.0,1.0,17953.75,104.0,1.0,1810.0,2252.0,395.0,5001655
253,254,,,193.0,12,0.241287,,171.0,21151.75,95.0,230.0,1113.0,2606.0,2922.0,30292
254,255,,11178.0,538.0,0,0.079287,2064.0,297.0,21066.75,104.0,370.0,2190.0,2781.0,2854.0,34659
255,256,,9500000.0,532.0,0,5.8471660000000005,2181.0,1.0,21432.75,88.0,1.0,384.0,1844.0,2057.0,7800000
256,257,,55000000.0,32.0,0,10.758754,484.0,307.0,22166.75,121.0,1.0,1475.0,2470.0,2483.0,203427584
257,258,,1000000.0,224.0,0,1.1575819999999999,846.0,1.0,683.625,89.0,1.0,600.0,2618.0,1019.0,9000000
258,259,91.0,,418.0,14,10.686166,1135.0,152.0,14930.75,83.0,246.0,453.0,2021.0,1749.0,2287714
259,260,,24554.0,193.0,0,0.154526,,,15959.75,95.0,265.0,,1998.0,2189.0,140021
260,261,,,296.0,0,0.871303,1025.0,1.0,12297.75,99.0,1.0,,1515.0,2218.0,187349
261,262,,50000000.0,532.0,0,11.511424,192.0,100.0,18744.75,99.0,1.0,755.0,601.0,99.0,87528173
262,263,,,289.0,14,6.972722999999999,1678.0,152.0,20432.75,133.0,246.0,2558.0,1707.0,2252.0,17636261
263,264,,10000000.0,747.0,0,2.8497790000000003,521.0,1.0,12002.75,99.0,1.0,1195.0,1952.0,1083.0,14000
264,265,,,253.0,0,2.7994470000000002,,1.0,18030.75,108.0,1.0,2336.0,217.0,669.0,143597
265,266,,15000000.0,687.0,0,10.271871,1805.0,1.0,17515.75,135.0,1.0,528.0,316.0,163.0,13060843
266,267,,15000000.0,32.0,0,15.423538,1271.0,1.0,19245.75,148.0,348.0,348.0,2149.0,354.0,56255142
267,268,292.0,27000.0,532.0,0,10.513367,339.0,1.0,14499.75,92.0,1.0,1532.0,1849.0,1973.0,3151130
268,269,,40000000.0,67.0,0,8.778999,1574.0,100.0,18828.75,93.0,1.0,599.0,2327.0,1211.0,23937870
269,270,,,746.0,0,0.49887700000000007,,,19241.75,119.0,1.0,,450.0,738.0,20
270,271,137.0,21000000.0,848.0,0,8.425361,1218.0,1.0,20536.75,99.0,1.0,1255.0,2599.0,2144.0,72417394
271,272,,72500000.0,532.0,0,6.936688,212.0,1.0,18842.75,116.0,1.0,2266.0,1852.0,1721.0,162966177
272,273,,12000000.0,483.0,0,5.845712000000001,904.0,1.0,13060.75,94.0,1.0,2055.0,1855.0,1663.0,46044400
273,274,,50000000.0,848.0,0,12.285544999999999,846.0,1.0,20242.75,87.0,1.0,,347.0,239.0,83761844
274,275,,65000000.0,596.0,0,10.237996,1904.0,1.0,16055.75,119.0,1.0,2433.0,23.0,1440.0,250821495
275,276,,,732.0,0,8.469808,470.0,1.0,21327.75,127.0,1.0,,2770.0,2162.0,602042
276,277,,2915739.0,310.0,18,0.558002,,131.0,19738.75,132.0,364.0,2453.0,2635.0,2823.0,14000000
277,278,,70000000.0,393.0,0,18.324219,728.0,1.0,15867.75,98.0,61.0,2632.0,7.0,510.0,164000000
278,279,,,193.0,0,2.523707,1420.0,1.0,22545.75,102.0,1.0,560.0,2796.0,2579.0,23020
279,280,,65000000.0,268.0,0,13.455112,60.0,1.0,18112.75,120.0,199.0,570.0,219.0,760.0,217764291
280,281,378.0,,330.0,0,2.584025,1245.0,1.0,16364.75,91.0,1.0,1957.0,2088.0,2443.0,10
281,282,,30000000.0,330.0,0,14.811957999999999,1481.0,1.0,20920.75,95.0,89.0,2090.0,2787.0,388.0,66486080
282,283,,12000000.0,551.0,0,1.575026,261.0,1.0,16007.75,100.0,1.0,2534.0,1737.0,358.0,12902790
283,284,,19000000.0,193.0,4,4.249948000000001,655.0,59.0,19375.75,130.0,178.0,67.0,399.0,1919.0,23550000
284,285,,7000000.0,693.0,0,7.452789999999999,2144.0,1.0,21081.75,109.0,33.0,2552.0,97.0,97.0,48126384
285,286,,25000000.0,590.0,0,3.596317,1112.0,200.0,15034.75,95.0,1.0,1535.0,700.0,950.0,1614266
286,287,,9000000.0,330.0,0,28.920839,456.0,1.0,22598.75,117.0,1.0,791.0,1044.0,1724.0,276921998
287,288,,,667.0,0,4.322726,2160.0,1.0,14530.75,113.0,1.0,427.0,2361.0,624.0,6841570
288,289,,24000000.0,419.0,0,11.269558,2002.0,1.0,17561.75,110.0,1.0,763.0,732.0,2526.0,23510601
289,290,,28000000.0,165.0,0,13.856198999999998,1935.0,198.0,14332.75,87.0,1.0,2616.0,2347.0,1778.0,11373501
290,291,,6000000.0,551.0,0,8.990345,732.0,37.0,14311.75,117.0,1.0,182.0,809.0,1689.0,254700832
291,292,,16000000.0,693.0,0,12.153493,315.0,1.0,19059.75,99.0,1.0,1018.0,1862.0,632.0,5367030
292,293,,65000000.0,303.0,0,10.543955,1324.0,1.0,21907.75,137.0,240.0,1778.0,2566.0,115.0,163442937
293,294,,,441.0,19,1.7919650000000003,316.0,252.0,15460.75,110.0,108.0,694.0,561.0,2504.0,310724
294,295,250.0,160000000.0,404.0,0,26.628178000000002,795.0,95.0,22235.75,137.0,1.0,1800.0,2428.0,337.0,653428261
295,296,365.0,,415.0,12,1.763116,1732.0,171.0,19835.75,99.0,230.0,2470.0,2525.0,2776.0,5873871
296,297,,60000000.0,193.0,0,4.924078,388.0,95.0,17218.75,104.0,33.0,2105.0,466.0,335.0,52322400
297,298,,25000000.0,501.0,0,8.364587,1511.0,1.0,17589.75,101.0,118.0,1022.0,481.0,579.0,56489558
298,299,,3000000.0,532.0,0,1.739182,2091.0,1.0,13200.75,89.0,179.0,,456.0,1074.0,9563393
299,300,,9000000.0,134.0,0,1.8080900000000002,1076.0,1.0,13472.75,94.0,1.0,,1954.0,1885.0,26055
300,301,166.0,11000000.0,442.0,0,15.750026,458.0,1.0,12801.75,96.0,1.0,1449.0,963.0,2157.0,48572000
301,302,,225000.0,596.0,0,1.533379,50.0,1.0,-7756.5625,87.0,1.0,2429.0,2650.0,2012.0,2850000
302,303,,,594.0,0,2.36594,579.0,1.0,18517.75,105.0,69.0,1501.0,958.0,280.0,2945242
303,304,,,253.0,0,5.385108,1302.0,1.0,14033.75,107.0,1.0,,1936.0,2213.0,22886222
304,305,114.0,,530.0,0,7.362552,2195.0,1.0,12073.75,101.0,108.0,669.0,2185.0,2270.0,6193901
305,306,,100000000.0,243.0,0,14.922398999999999,334.0,17.0,17513.75,167.0,168.0,1039.0,1084.0,146.0,193772504
306,307,,100000000.0,836.0,0,12.36223,634.0,1.0,20011.75,101.0,1.0,2556.0,2518.0,29.0,100086793
307,308,,108000000.0,687.0,0,19.943929999999998,1171.0,1.0,22638.75,129.0,33.0,1209.0,334.0,501.0,22678555
308,309,,30000000.0,538.0,0,4.902869,2089.0,1.0,18062.75,104.0,1.0,1608.0,558.0,433.0,21800302
309,310,,26000000.0,532.0,0,7.867999,32.0,1.0,17745.75,97.0,259.0,1015.0,1273.0,2437.0,110230332
310,311,,15000000.0,262.0,0,10.445867,1202.0,61.0,19806.75,96.0,1.0,2133.0,441.0,1347.0,8459458
311,312,,9500000.0,289.0,4,8.59498,2098.0,118.0,20956.75,168.0,179.0,2477.0,1891.0,2411.0,12250
312,313,,16000000.0,538.0,0,1.7580790000000002,1740.0,1.0,18142.75,97.0,1.0,2498.0,2328.0,2601.0,12
313,314,,,232.0,0,5.339887999999999,,250.0,16841.75,89.0,1.0,,615.0,1764.0,6297
314,315,150.0,175000000.0,849.0,0,19.148182000000002,6.0,1.0,22810.75,109.0,1.0,2526.0,349.0,2954.0,350170057
315,316,,55000000.0,699.0,0,11.672394,351.0,1.0,19386.75,141.0,1.0,641.0,1426.0,133.0,113020255
316,317,,60000000.0,158.0,0,10.271517,171.0,37.0,20889.75,88.0,1.0,2436.0,810.0,1683.0,118338361
317,318,,115000000.0,758.0,0,15.232738000000001,1149.0,1.0,21402.75,109.0,1.0,2183.0,546.0,1439.0,286140700
318,319,192.0,20000000.0,148.0,14,9.570657,1904.0,152.0,18794.75,126.0,93.0,2366.0,1973.0,2258.0,27793200
319,320,,12000000.0,706.0,0,10.312016999999999,50.0,1.0,10995.75,113.0,204.0,650.0,9.0,1005.0,68706993
320,321,,,483.0,0,1.506457,991.0,37.0,11570.75,96.0,1.0,2038.0,1002.0,2032.0,750000
321,322,,85000000.0,7.0,0,14.170182999999998,2009.0,1.0,20892.75,106.0,1.0,1799.0,420.0,1137.0,183018522
322,323,,135000000.0,626.0,0,23.501228,1115.0,129.0,22272.75,156.0,2.0,747.0,1083.0,205.0,532950503
323,324,,90000000.0,226.0,0,9.112008,118.0,1.0,16105.75,100.0,1.0,302.0,679.0,971.0,161626121
324,325,,12000000.0,474.0,0,7.569698,1143.0,1.0,11905.75,83.0,1.0,1636.0,430.0,1461.0,5669831
325,326,37.0,71000000.0,603.0,0,9.439079,894.0,1.0,15877.75,85.0,1.0,2601.0,309.0,667.0,294456605
326,327,,26000000.0,532.0,0,10.177303,784.0,1.0,15237.75,102.0,1.0,2568.0,1741.0,1082.0,116400000
327,328,,40000000.0,490.0,0,8.062578,1771.0,59.0,20660.75,108.0,33.0,837.0,1239.0,58.0,60965854
328,329,,15000000.0,289.0,0,4.582024,1557.0,1.0,20443.75,117.0,1.0,219.0,1441.0,729.0,20529194
329,330,168.0,100000000.0,169.0,0,15.088318,1620.0,157.0,18946.75,108.0,1.0,368.0,75.0,687.0,384335608
330,331,,,804.0,0,1.895489,1102.0,113.0,9944.75,100.0,1.0,2400.0,1958.0,1013.0,5588800
331,332,,23000000.0,221.0,11,10.861339,1577.0,186.0,20074.75,139.0,263.0,689.0,491.0,2461.0,5837674
332,333,,5000000.0,551.0,0,6.226054,1547.0,1.0,19241.75,97.0,1.0,962.0,1102.0,1063.0,346592
333,334,,,863.0,0,2.8700259999999997,846.0,1.0,-1836.6875,132.0,1.0,1780.0,1229.0,2193.0,3225000
334,335,,1.0,419.0,10,0.43849,,131.0,17655.75,140.0,308.0,,2620.0,2755.0,3
335,336,,25000000.0,193.0,0,9.453942,5.0,1.0,21677.75,124.0,266.0,1612.0,2371.0,1934.0,38307627
336,337,379.0,75000000.0,668.0,0,17.852022,1098.0,8.0,21332.75,115.0,179.0,81.0,2133.0,102.0,117698894
337,338,,,769.0,14,0.215013,,156.0,20404.75,116.0,246.0,,1923.0,2720.0,9833553
338,339,215.0,30000000.0,193.0,0,9.783762,2095.0,38.0,18418.75,118.0,33.0,1774.0,2307.0,978.0,27610873
339,340,,11000000.0,241.0,0,2.27258,153.0,1.0,5504.75,124.0,1.0,1316.0,302.0,847.0,2200000
340,341,,,532.0,0,11.576578,817.0,37.0,21817.75,95.0,1.0,2351.0,1791.0,2926.0,1289998
341,342,262.0,27000000.0,282.0,0,12.235391,137.0,1.0,15615.75,115.0,101.0,808.0,124.0,927.0,60527873
342,343,,,596.0,0,0.7676310000000001,1767.0,1.0,18380.75,88.0,1.0,261.0,2516.0,2019.0,152810
343,344,,,858.0,0,1.021685,1853.0,170.0,10021.75,93.0,1.0,2505.0,1953.0,1980.0,88000
344,345,296.0,60000000.0,429.0,0,11.234862,77.0,172.0,21563.75,105.0,1.0,158.0,2332.0,1712.0,50549107
345,346,282.0,,596.0,0,3.611453,1904.0,1.0,12241.75,113.0,1.0,2550.0,2266.0,2507.0,14681192
346,347,,36000000.0,289.0,0,14.575883,256.0,1.0,22619.75,97.0,1.0,1854.0,712.0,204.0,87416021
347,348,,12.0,118.0,0,1.4103219999999999,1490.0,37.0,15263.75,84.0,23.0,,1361.0,1471.0,1
348,349,,1000000.0,21.0,14,11.267366,372.0,152.0,10661.75,117.0,246.0,51.0,278.0,417.0,3301446
349,350,,350000.0,732.0,0,2.96237,2165.0,1.0,18238.75,85.0,387.0,850.0,2208.0,2301.0,3515061
350,351,,110000000.0,218.0,0,13.1984,1020.0,184.0,22551.75,107.0,1.0,705.0,1486.0,1196.0,121790373
351,352,16.0,7200000.0,60.0,0,12.00491,593.0,38.0,6189.75,120.0,47.0,722.0,300.0,1657.0,116019547
352,353,,,532.0,0,7.093984,375.0,1.0,10862.75,96.0,1.0,905.0,731.0,657.0,9500000
353,354,,7000000.0,448.0,0,2.483032,1467.0,1.0,17120.75,93.0,1.0,898.0,580.0,2441.0,10229331
354,355,,20500000.0,498.0,0,8.333525999999999,1478.0,125.0,19696.75,102.0,231.0,2512.0,2262.0,491.0,10089373
355,356,,,732.0,0,0.519968,2348.0,1.0,22748.75,99.0,1.0,,1011.0,2703.0,393970
356,357,,130000000.0,386.0,0,8.946242999999999,102.0,106.0,18357.75,124.0,21.0,2605.0,1347.0,1588.0,119269486
357,358,172.0,45000000.0,844.0,0,21.605760999999998,40.0,1.0,14417.75,89.0,1.0,1830.0,2207.0,1576.0,788241776
358,359,,75000000.0,531.0,0,7.970031,780.0,1.0,16000.75,99.0,1.0,1726.0,1143.0,1202.0,14567883
359,360,,65000000.0,110.0,0,12.738789,249.0,55.0,20082.75,136.0,1.0,870.0,817.0,1558.0,93525586
360,361,,,851.0,0,1.43679,2380.0,315.0,22585.75,87.0,176.0,,2967.0,2370.0,3162153
361,362,363.0,2200000.0,463.0,10,1.132835,1955.0,131.0,20235.75,154.0,308.0,2589.0,2574.0,2756.0,9700000
362,363,,3300000.0,303.0,12,4.445867,2222.0,171.0,22033.75,120.0,230.0,,2524.0,2709.0,5249225
363,364,,15400000.0,289.0,4,8.400049000000001,651.0,86.0,20955.75,123.0,22.0,770.0,1221.0,1034.0,25762027
364,365,,90000000.0,253.0,0,11.3569,716.0,1.0,16370.75,157.0,287.0,719.0,404.0,424.0,60289912
365,366,,7000.0,752.0,0,7.15307,1071.0,1.0,18177.75,77.0,1.0,1588.0,2472.0,2551.0,424760
366,367,,12000000.0,193.0,0,7.883710000000001,1155.0,1.0,21654.75,99.0,1.0,1249.0,1661.0,968.0,101332962
367,368,30.0,,835.0,4,8.150265,995.0,59.0,16101.75,109.0,213.0,944.0,1944.0,1159.0,1644060
368,369,,,237.0,0,6.068689,2328.0,1.0,22396.75,98.0,1.0,2629.0,2141.0,2232.0,3351735
369,370,,3300000.0,645.0,0,5.840554,1473.0,1.0,21942.75,83.0,1.0,476.0,2312.0,2856.0,64110728
370,371,,,538.0,0,1.369216,,37.0,12296.75,112.0,1.0,2480.0,1905.0,2448.0,1192322
371,372,,13100000.0,238.0,1,1.417392,1582.0,131.0,20550.75,140.0,265.0,,2026.0,1574.0,4100000
372,373,185.0,40000000.0,432.0,0,11.185625,895.0,1.0,17121.75,106.0,331.0,1092.0,338.0,872.0,91753202
373,374,,4500000.0,573.0,0,6.5831610000000005,1675.0,1.0,11212.75,97.0,1.0,211.0,603.0,82.0,10609321
374,375,,500000.0,343.0,0,2.884359,2343.0,1.0,8270.75,97.0,1.0,979.0,533.0,2658.0,17000000
375,376,,16000000.0,747.0,0,6.918821,2051.0,37.0,9637.75,112.0,1.0,451.0,293.0,435.0,17374595
376,377,125.0,30000000.0,187.0,0,5.1543730000000005,105.0,1.0,16028.75,79.0,1.0,555.0,667.0,1746.0,100491683
377,378,,14000000.0,257.0,0,7.495853,922.0,1.0,13046.75,115.0,372.0,645.0,449.0,383.0,5080409
378,379,,35000000.0,188.0,0,11.836827,1183.0,37.0,18345.75,76.0,1.0,2504.0,762.0,2588.0,19478106
379,380,,,287.0,0,4.470369,1632.0,116.0,22169.75,97.0,1.0,1566.0,276.0,1272.0,830129
380,381,,100000000.0,255.0,0,12.477872,983.0,95.0,18967.75,143.0,373.0,813.0,1082.0,556.0,170877916
381,382,,74500000.0,46.0,0,5.3003029999999995,1285.0,63.0,17993.75,109.0,28.0,554.0,1800.0,294.0,62172050
382,383,,8000000.0,693.0,0,5.137903,798.0,1.0,14067.75,98.0,1.0,1176.0,720.0,208.0,2000000
383,384,,,289.0,0,8.543311,483.0,63.0,21067.75,130.0,231.0,1239.0,91.0,230.0,68929150
384,385,,55000000.0,193.0,0,10.571434,1018.0,1.0,16419.75,163.0,1.0,926.0,409.0,1123.0,100230832
385,386,193.0,25000000.0,848.0,0,10.19853,1193.0,40.0,19072.75,90.0,12.0,10.0,1364.0,923.0,229736344
386,387,,,193.0,0,0.11813499999999999,,1.0,20298.75,92.0,33.0,2491.0,2308.0,2736.0,12000
387,388,,36000000.0,289.0,0,2.151436,467.0,253.0,13487.75,189.0,1.0,686.0,1480.0,605.0,1345903
388,389,,20000000.0,502.0,0,4.850968,1752.0,1.0,20760.75,85.0,1.0,2464.0,2337.0,521.0,2128186
389,390,,75000000.0,532.0,0,9.409379,183.0,1.0,17631.75,106.0,1.0,1815.0,1767.0,1775.0,195745823
390,391,,6843500.0,532.0,5,3.8000730000000003,2155.0,138.0,21174.75,,237.0,,2243.0,2723.0,10703234
391,392,,7075038.0,40.0,12,10.181000000000001,1344.0,171.0,22746.75,140.0,230.0,2562.0,2686.0,2681.0,9868942
392,393,,,193.0,4,2.4044659999999998,1868.0,87.0,22508.75,89.0,178.0,,1761.0,2959.0,126463
393,394,353.0,60000000.0,848.0,0,7.898202,854.0,1.0,15293.75,89.0,1.0,19.0,390.0,1144.0,129832389
394,395,191.0,18000000.0,532.0,0,6.693055,2053.0,1.0,9665.75,95.0,254.0,2636.0,1598.0,278.0,72179579
395,396,,,538.0,0,7.957389,1556.0,1.0,19374.75,87.0,1.0,1917.0,1155.0,1111.0,900689
396,397,,,588.0,0,11.110533,2322.0,1.0,21367.75,74.0,1.0,2414.0,2241.0,2837.0,32230907
397,398,,,215.0,0,2.6283060000000003,1878.0,38.0,12731.75,103.0,1.0,347.0,956.0,985.0,1919653
398,399,,40000000.0,369.0,0,15.228794,2124.0,1.0,13781.75,112.0,2.0,2364.0,1428.0,426.0,75505856
399,400,,13000000.0,581.0,0,5.305311,2161.0,1.0,14346.75,95.0,1.0,2059.0,821.0,1673.0,7820688
400,401,,30000000.0,819.0,0,9.378926,1179.0,1.0,18463.75,98.0,169.0,1429.0,707.0,381.0,58405313
401,402,,3000000.0,241.0,1,0.904409,,131.0,17323.75,155.0,381.0,,2124.0,2621.0,6000000
402,403,,,193.0,0,3.402261,2254.0,38.0,21832.75,100.0,1.0,1921.0,2817.0,2810.0,8251
403,404,,,352.0,0,2.4697720000000003,1886.0,1.0,21223.75,93.0,1.0,2377.0,2480.0,2560.0,1469
404,405,,,444.0,0,3.842769,1165.0,1.0,12430.75,105.0,1.0,365.0,2415.0,1199.0,8143225
405,406,39.0,17000000.0,336.0,0,7.4171570000000004,1036.0,1.0,15629.75,100.0,1.0,1512.0,2001.0,2148.0,125586134
406,407,,30000000.0,171.0,0,11.781895,147.0,1.0,13704.75,102.0,108.0,907.0,172.0,270.0,14110589
407,408,,19000000.0,630.0,0,7.923639,1737.0,60.0,15615.75,125.0,1.0,1756.0,626.0,114.0,6682098
408,409,165.0,10000000.0,78.0,0,15.109260999999998,512.0,1.0,12465.75,90.0,10.0,1341.0,1110.0,1145.0,40485039
409,410,,,193.0,0,9.665142,1933.0,1.0,13977.75,115.0,47.0,1013.0,198.0,645.0,4104962
410,411,46.0,18500000.0,320.0,0,21.761179000000002,850.0,38.0,11520.75,137.0,1.0,1191.0,1340.0,1010.0,183316455
411,412,,87000000.0,241.0,0,7.851669,389.0,1.0,17733.75,141.0,1.0,1032.0,436.0,2064.0,148336445
412,413,,28000000.0,803.0,0,7.598422,1223.0,1.0,21221.75,115.0,108.0,1219.0,2742.0,1814.0,97594140
413,414,,800000.0,596.0,6,0.170979,1537.0,231.0,18974.75,83.0,353.0,,2789.0,2585.0,966214
414,415,,65000000.0,532.0,0,7.446085000000001,50.0,1.0,20953.75,83.0,141.0,2631.0,1126.0,1079.0,179379533
415,416,,60000000.0,701.0,0,14.039654999999998,146.0,95.0,16238.75,116.0,1.0,223.0,1260.0,220.0,149705852
416,417,,,193.0,14,8.175019,1410.0,152.0,19613.75,130.0,246.0,2002.0,2522.0,422.0,69932387
417,418,,,48.0,0,11.258125,2288.0,138.0,11176.75,90.0,80.0,415.0,1912.0,1829.0,373530
418,419,,2000000.0,687.0,0,14.379879,539.0,1.0,17762.75,100.0,109.0,1517.0,2099.0,1951.0,4601043
419,420,,3750000.0,610.0,1,0.597058,1917.0,131.0,20144.75,155.0,265.0,,2123.0,2907.0,5000000
420,421,,30000000.0,142.0,0,11.43256,1501.0,174.0,20583.75,94.0,6.0,66.0,346.0,1161.0,151119219
421,422,68.0,19000000.0,330.0,0,6.701138,2066.0,1.0,11464.75,91.0,1.0,1488.0,1277.0,798.0,40996665
422,423,,2900000.0,448.0,0,10.92143,1246.0,1.0,20011.75,90.0,80.0,921.0,2354.0,1512.0,296557
423,424,,26000000.0,727.0,0,7.254242,2005.0,266.0,20886.75,111.0,1.0,493.0,745.0,596.0,29657751
424,425,,9000000.0,538.0,0,1.1399489999999999,,197.0,19311.75,100.0,1.0,2480.0,1500.0,2153.0,706000
425,426,,,200.0,0,7.342410000000001,782.0,59.0,21001.75,115.0,178.0,2256.0,1212.0,2097.0,641100
426,427,318.0,6000000.0,600.0,0,5.414213,1107.0,1.0,19211.75,89.0,1.0,371.0,1316.0,915.0,18197398
427,428,,,532.0,8,0.8252200000000001,1374.0,173.0,19905.75,84.0,198.0,2285.0,2571.0,2538.0,2012927
428,429,,810000.0,280.0,0,3.099222,1007.0,157.0,8035.75,106.0,80.0,1644.0,1945.0,1003.0,1258000
429,430,,40000000.0,280.0,0,16.94556,1909.0,1.0,18918.75,130.0,1.0,374.0,1161.0,365.0,109676311
430,431,,10000000.0,532.0,0,6.7377970000000005,2187.0,1.0,22368.75,116.0,1.0,2086.0,2929.0,402.0,3400278
431,432,119.0,13000000.0,763.0,0,12.994939,273.0,114.0,17917.75,113.0,1.0,1592.0,1758.0,191.0,96060858
432,433,,16000000.0,699.0,0,2.488424,1200.0,60.0,16703.75,113.0,1.0,2456.0,627.0,1810.0,109130
433,434,,57000000.0,468.0,0,9.958406,364.0,215.0,16860.75,123.0,33.0,1765.0,164.0,759.0,147845033
434,435,,13000000.0,73.0,0,6.862146000000001,1506.0,1.0,18914.75,104.0,1.0,1578.0,326.0,2041.0,11130889
435,436,,,834.0,0,7.7457899999999995,1056.0,1.0,11877.75,90.0,1.0,2079.0,960.0,2508.0,300859
436,437,,,241.0,0,9.266214,2317.0,1.0,21566.75,95.0,1.0,1587.0,1323.0,2119.0,70918
437,438,139.0,40000000.0,55.0,0,8.739991,420.0,63.0,17626.75,88.0,248.0,721.0,1363.0,653.0,160583018
438,439,,7000000.0,596.0,0,6.924072,518.0,1.0,12218.75,108.0,80.0,114.0,467.0,1228.0,50888000
439,440,,762241.0,193.0,19,4.860265,2087.0,255.0,22523.75,140.0,273.0,1385.0,1908.0,1600.0,285930
440,441,246.0,110000000.0,530.0,0,12.904677000000001,1315.0,1.0,21612.75,102.0,1.0,2573.0,2091.0,935.0,337580051
441,442,,,253.0,0,10.200553,1253.0,113.0,22209.75,94.0,204.0,,170.0,2336.0,1986615
442,443,,,732.0,0,2.1177029999999997,,1.0,15615.75,83.0,1.0,410.0,2619.0,1946.0,832735
443,444,,,780.0,0,6.473841999999999,1103.0,1.0,11002.75,103.0,1.0,2454.0,1140.0,1565.0,4300000
444,445,,10300000.0,289.0,4,6.165491,1631.0,123.0,22571.75,120.0,189.0,1254.0,1219.0,2068.0,47748
445,446,,,538.0,0,1.693701,1811.0,,12346.75,93.0,1.0,1768.0,738.0,2648.0,343786
446,447,73.0,14000000.0,65.0,0,8.226,2270.0,1.0,19996.75,97.0,392.0,1638.0,1554.0,1820.0,875386
447,448,58.0,30000000.0,117.0,0,14.404764000000002,451.0,158.0,14807.75,89.0,1.0,1991.0,2294.0,703.0,254134910
448,449,,85000000.0,483.0,0,12.173291,1030.0,95.0,15545.75,124.0,69.0,505.0,2.0,965.0,315156409
449,450,,80000000.0,676.0,0,4.9801910000000005,1367.0,241.0,18396.75,110.0,101.0,2107.0,1171.0,554.0,5989640
450,451,,23000000.0,596.0,0,5.950792,1355.0,38.0,17904.75,111.0,29.0,99.0,1632.0,264.0,12
451,452,,,268.0,0,6.402939,2146.0,1.0,22300.75,102.0,1.0,403.0,1112.0,1433.0,1787926
452,453,,,802.0,0,1.69425,2335.0,1.0,21817.75,116.0,15.0,,2940.0,2938.0,1009620
453,454,52.0,5000000.0,338.0,0,6.546551,2216.0,114.0,13767.75,93.0,1.0,1859.0,2397.0,2263.0,12534961
454,455,,,551.0,0,0.656215,1143.0,1.0,12318.75,101.0,,,1875.0,2268.0,3790493
455,456,,,307.0,0,9.128571,767.0,201.0,19219.75,84.0,80.0,481.0,2499.0,1713.0,4910682
